Id,Point_Id,Date,Date_Previous,Direct,Estimate,Units,Cost,Batch,Standing_Charge,Standing_Charge_2,Other_Charge,VAT,Climate_Change_Levy,Climate_Change_Levy_Rate,M1_Present,M1_Previous,M1_Factor,M1_Units,M2_Present,M2_Previous,M2_Factor,M2_Units,M3_Present,M3_Previous,M3_Factor,M3_Units,M4_Present,M4_Previous,M4_Factor,M4_Units,Water_Factor,Water_Units,Water_Cost_Rate,Water_Cost,Sewerage_Factor,Sewerage_Units,Sewerage_Cost_Rate,Sewerage_Cost,Last_Update,Last_User,Rates,Rates_Cost_Rate,Rates_Cost,Trade_Effluent_Cost,Surface_Water_Cost,Environmental_Cost,Note,Date_Paid,Date_TaxPoint,Invoice_Number,Locked,Passed_To_Accounts,Status,EDI,SupplierName,Number,Standing_Charge_Rate,Standing_Charge_Rate_2,B1_Present,B1_Previous,B1_Factor,B1_Units,B2_Present,B2_Previous,B2_Factor,B2_Units,Trade_Effluent_Factor,Trade_Effluent_Units,Trade_Effluent_Cost_Rate,Rates_Road_Cost_Rate,Rates_Road_Cost,Highway_Cost,Volume_Cost,Invoice_Period,Standing_Charge_Period,Meter_Size_1,Meter_Size_1_Supply_Rate,Meter_Size_1_Waste_Rate,Meter_Size_2,Meter_Size_2_Supply_Rate,Meter_Size_2_Waste_Rate,Meter_Size_Supply,Meter_Size_Waste,Standing_Charge_Date,Standing_Charge_Date_Previous,Suspended_Solids,Chemical_Oxygen_Demand,Exclude_From_Reports,Savings_Estimated,Savings_Actual,Link_1,Checksum,Invoice_Received,Custom_1,Non_Vatable_Charges,Custom_Text_1,DisableCalculation,Tariff_Cost,Misc_Cost,M1_Read_Date,M1_Read_Code,M2_Read_Date,M2_Read_Code,M3_Read_Date,M3_Read_Code,M4_Read_Date,M4_Read_Code,B1_Read_Date,B1_Read_Code,B2_Read_Date,B2_Read_Code,Screen_Format,Record_Source
1308,669,2020-12-30 00:00:00.000,2020-09-28 00:00:00.000,D,NULL,3,0,1326,0,0,0,0,0,0,184,181,1,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-12-30 00:00:00.000,whitehavenshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-12-30 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-12-30 00:00:00.000,2020-09-28 00:00:00.000,0,0,0,0,0,,-1681855313,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1309,558,2020-12-30 00:00:00.000,2020-10-31 00:00:00.000,D,NULL,23,0,1326,0,0,0,0,0,0,2226,2203,1,23,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-12-30 00:00:00.000,hanleyshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-12-30 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-12-30 00:00:00.000,2020-10-31 00:00:00.000,0,0,0,0,0,,-1625157944,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1310,596,2020-12-31 00:00:00.000,2020-10-30 00:00:00.000,D,NULL,2,0,1326,0,0,0,0,0,0,659,657,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-12-31 00:00:00.000,morleyshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-12-31 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-12-31 00:00:00.000,2020-10-30 00:00:00.000,0,0,0,0,0,,2111895726,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1311,594,2020-12-31 00:00:00.000,2020-11-02 00:00:00.000,D,NULL,1,0,1326,0,0,0,0,0,0,40,39,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-12-31 00:00:00.000,morecambeshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2020-12-31 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-12-31 00:00:00.000,2020-11-02 00:00:00.000,0,0,0,0,0,,-275246516,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
1312,666,2021-04-01 00:00:00.000,2020-12-02 00:00:00.000,D,NULL,2,0,1380,0,0,0,0,0,0,2165,2163,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-04-01 00:00:00.000,welwynshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-04-01 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-01 00:00:00.000,2020-12-02 00:00:00.000,0,0,0,0,0,,-681211566,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2312,675,2021-04-06 00:00:00.000,2020-09-30 00:00:00.000,D,NULL,5,0,2380,0,0,0,0,0,0,280,275,1,5,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-04-06 00:00:00.000,workingtonshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-04-06 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-06 00:00:00.000,2020-09-30 00:00:00.000,0,0,0,0,0,,365344298,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2313,606,2021-04-07 00:00:00.000,2020-08-31 00:00:00.000,D,NULL,37,0,2382,0,0,0,0,0,0,1945,1908,1,37,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-04-07 00:00:00.000,norwichshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-04-07 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-04-07 00:00:00.000,2020-08-31 00:00:00.000,0,0,0,0,0,,346161372,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2350,606,2021-05-27 00:00:00.000,2021-04-29 00:00:00.000,D,NULL,7,0,2423,0,0,0,0,0,0,1963,1956,1,7,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-05-27 00:00:00.000,norwichshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-05-27 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-27 00:00:00.000,2021-04-29 00:00:00.000,0,0,0,0,0,,-204657414,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2351,622,2021-05-27 00:00:00.000,2021-05-18 00:00:00.000,D,NULL,1,0,2423,0,0,0,0,0,0,542,541,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-05-27 00:00:00.000,redhillshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-05-27 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-27 00:00:00.000,2021-05-18 00:00:00.000,0,0,0,0,0,,-915409686,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2363,606,2021-06-21 00:00:00.000,2021-05-27 00:00:00.000,D,NULL,6,0,2442,0,0,0,0,0,0,1969,1963,1,6,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-06-21 00:00:00.000,norwichshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-06-21 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-21 00:00:00.000,2021-05-27 00:00:00.000,0,0,0,0,0,,334999207,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2364,544,2021-06-28 00:00:00.000,2021-04-30 00:00:00.000,D,NULL,13,0,2444,0,0,0,0,0,0,297,284,1,13,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-06-28 00:00:00.000,ecclesshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-06-28 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-28 00:00:00.000,2021-04-30 00:00:00.000,0,0,0,0,0,,-1880177098,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2365,425,2021-06-28 00:00:00.000,2020-09-30 00:00:00.000,D,NULL,-15453910,0,2444,0,0,0,0,0,0,1731355,17185265,1,-1.545391E+07,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-06-28 00:00:00.000,johnstoneshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-06-28 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-28 00:00:00.000,2020-09-30 00:00:00.000,0,0,0,0,0,,-916218453,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2366,546,2021-06-28 00:00:00.000,2021-06-01 00:00:00.000,D,NULL,153,0,2444,0,0,0,0,0,0,25106,24953,1,153,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-06-28 00:00:00.000,ellesmereportshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-06-28 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-28 00:00:00.000,2021-06-01 00:00:00.000,0,0,0,0,0,,-1005470378,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2367,413,2021-06-28 00:00:00.000,2021-05-29 00:00:00.000,D,NULL,2,0,2444,0,0,0,0,0,0,38,36,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-06-28 00:00:00.000,saltcoatsshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-06-28 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-28 00:00:00.000,2021-05-29 00:00:00.000,0,0,0,0,0,,-708272103,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2368,674,2021-06-28 00:00:00.000,2021-05-26 00:00:00.000,D,NULL,2,0,2444,0,0,0,0,0,0,410,408,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-06-28 00:00:00.000,wilmslowshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-06-28 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-28 00:00:00.000,2021-05-26 00:00:00.000,0,0,0,0,0,,-578177404,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2369,584,2021-06-28 00:00:00.000,2021-05-26 00:00:00.000,D,NULL,3,0,2444,0,0,0,0,0,0,699,696,1,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-06-28 00:00:00.000,longeatonshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-06-28 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-28 00:00:00.000,2021-05-26 00:00:00.000,0,0,0,0,0,,1098517377,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2370,516,2021-06-28 00:00:00.000,2021-05-31 00:00:00.000,D,NULL,2,0,2444,0,0,0,0,0,0,118,116,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-06-28 00:00:00.000,cambuslangshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-06-28 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-28 00:00:00.000,2021-05-31 00:00:00.000,0,0,0,0,0,,-378514946,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2371,618,2021-06-28 00:00:00.000,2020-01-31 00:00:00.000,D,NULL,43,0,2444,0,0,0,0,0,0,439,396,1,43,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-06-28 00:00:00.000,southamptonshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-06-28 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-28 00:00:00.000,2020-01-31 00:00:00.000,0,0,0,0,0,,1193764011,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2372,624,2021-06-28 00:00:00.000,2020-12-29 00:00:00.000,D,NULL,2133,0,2444,0,0,0,0,0,0,2369,236,1,2133,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-06-28 00:00:00.000,riponshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-06-28 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-28 00:00:00.000,2020-12-29 00:00:00.000,0,0,0,0,0,,953953149,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2352,594,2021-05-28 00:00:00.000,2021-05-05 00:00:00.000,D,NULL,0,0,2428,0,0,0,0,0,0,40,40,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-05-28 00:00:00.000,morecambeshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-05-28 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-28 00:00:00.000,2021-05-05 00:00:00.000,0,0,0,0,0,,-2135601198,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2353,551,2021-05-28 00:00:00.000,2021-05-07 00:00:00.000,D,NULL,124,0,2428,0,0,0,0,0,0,11615,11491,1,124,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-05-28 00:00:00.000,gloucestershop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-05-28 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-28 00:00:00.000,2021-05-07 00:00:00.000,0,0,0,0,0,,1713669548,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2354,413,2021-05-29 00:00:00.000,2021-04-28 00:00:00.000,D,NULL,2,0,2428,0,0,0,0,0,0,36,34,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-05-29 00:00:00.000,saltcoatsshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-05-29 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-29 00:00:00.000,2021-04-28 00:00:00.000,0,0,0,0,0,,-2060466000,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2355,389,2021-05-29 00:00:00.000,2021-05-04 00:00:00.000,D,NULL,194,0,2428,0,0,0,0,0,0,9305,9111,1,194,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-05-29 00:00:00.000,brechinshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-05-29 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-29 00:00:00.000,2021-05-04 00:00:00.000,0,0,0,0,0,,-799708783,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2356,516,2021-05-31 00:00:00.000,2021-04-30 00:00:00.000,D,NULL,2,0,2428,0,0,0,0,0,0,116,114,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-05-31 00:00:00.000,cambuslangshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-05-31 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-31 00:00:00.000,2021-04-30 00:00:00.000,0,0,0,0,0,,-1503715355,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2357,596,2021-05-31 00:00:00.000,2021-04-28 00:00:00.000,D,NULL,2,0,2428,0,0,0,0,0,0,661,659,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-05-31 00:00:00.000,morleyshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-05-31 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-31 00:00:00.000,2021-04-28 00:00:00.000,0,0,0,0,0,,-749238694,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2358,432,2021-05-31 00:00:00.000,2021-04-28 00:00:00.000,D,NULL,1266,0,2428,0,0,0,0,0,0,54476,53210,1,1266,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-05-31 00:00:00.000,kilwinningshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-05-31 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-05-31 00:00:00.000,2021-04-28 00:00:00.000,0,0,0,0,0,,-1799032805,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2359,561,2021-06-01 00:00:00.000,2021-04-28 00:00:00.000,D,NULL,-208,0,2429,0,0,0,0,0,0,189,397,1,-208,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-06-01 00:00:00.000,heckmondwikeshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-06-01 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-01 00:00:00.000,2021-04-28 00:00:00.000,0,0,0,0,0,,1054881718,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2360,546,2021-06-01 00:00:00.000,2021-05-15 00:00:00.000,D,NULL,289,0,2429,0,0,0,0,0,0,24953,24664,1,289,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-06-01 00:00:00.000,ellesmereportshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-06-01 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-01 00:00:00.000,2021-05-15 00:00:00.000,0,0,0,0,0,,-419626677,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2361,666,2021-06-02 00:00:00.000,2021-04-30 00:00:00.000,D,NULL,1,0,2429,0,0,0,0,0,0,2167,2166,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-06-02 00:00:00.000,welwynshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-06-02 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-02 00:00:00.000,2021-04-30 00:00:00.000,0,0,0,0,0,,1409353411,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2362,595,2021-06-03 00:00:00.000,2018-12-17 00:00:00.000,D,NULL,28,0,2431,0,0,0,0,0,0,2010,1982,1,28,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-06-03 00:00:00.000,moretonshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-06-03 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-03 00:00:00.000,2018-12-17 00:00:00.000,0,0,0,0,0,,1792402989,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2380,389,2021-07-01 00:00:00.000,2021-05-29 00:00:00.000,D,NULL,305,0,2449,0,0,0,0,0,0,9610,9305,1,305,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-07-01 00:00:00.000,brechinshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-07-01 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-01 00:00:00.000,2021-05-29 00:00:00.000,0,0,0,0,0,,-706024404,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2373,647,2021-06-28 00:00:00.000,2021-04-28 00:00:00.000,D,NULL,60,0,2444,0,0,0,0,0,0,6082,6022,1,60,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-06-28 00:00:00.000,stourbridgeshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-06-28 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-28 00:00:00.000,2021-04-28 00:00:00.000,0,0,0,0,0,,1065451700,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2374,414,2021-06-28 00:00:00.000,2021-05-27 00:00:00.000,D,NULL,1,0,2444,0,0,0,0,0,0,19,18,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-06-28 00:00:00.000,largsshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-06-28 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-28 00:00:00.000,2021-05-27 00:00:00.000,0,0,0,0,0,,-1237178145,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2375,596,2021-06-28 00:00:00.000,2021-05-31 00:00:00.000,D,NULL,1,0,2444,0,0,0,0,0,0,662,661,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-06-28 00:00:00.000,morleyshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-06-28 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-28 00:00:00.000,2021-05-31 00:00:00.000,0,0,0,0,0,,1824248711,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2376,554,2021-06-28 00:00:00.000,2021-05-27 00:00:00.000,D,NULL,2,0,2444,0,0,0,0,0,0,274,272,1,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-06-28 00:00:00.000,gosportshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-06-28 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-28 00:00:00.000,2021-05-27 00:00:00.000,0,0,0,0,0,,289324522,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
2377,504,2021-06-29 00:00:00.000,2021-06-29 00:00:00.000,D,NULL,0,0,2444,0,0,0,0,0,0,139342,139342,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-06-29 00:00:00.000,bishopsstortfordshop@satcol.org,0,0,0,0,0,0,NULL,NULL,2021-06-29 00:00:00.000,NULL,0,0,0,,NULL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-06-29 00:00:00.000,2021-06-29 00:00:00.000,0,0,0,0,0,,-1367361240,NULL,0,0,,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,1
